GEO_ID,,GEO_ID,id,Filter1,Filter2,Filter3,id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAME,,FIPS_CODE,fips_id,,,,Geographic Area Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NAME,Geographic Area Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TRACT_NAME,tract_name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,COUNTY,county_name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STATE,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2802_C06_016E,,S2802_C06_016E,"E-NoComputer-Households-EDUCATIONAL ATTAINMENT!!Household population 25 years and over!!High school graduate (includes equivalency), some college or associate's degree",NOCOMP,EDUATTAIN,none,"Estimate!!No computer in household!!Total population in households!!EDUCATIONAL ATTAINMENT!!Household population 25 years and over!!High school graduate (includes equivalency), some college or associate's degree",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2802_C06_017E,,S2802_C06_017E,E-NoComputer-Households-EDUCATIONAL ATTAINMENT!!Household population 25 years and over!!Bachelor's degree or higher,NOCOMP,EDUATTAIN,none,Estimate!!No computer in household!!Total population in households!!EDUCATIONAL ATTAINMENT!!Household population 25 years and over!!Bachelor's degree or higher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2802_C07_001E,different,,,%NOCOMP,none,none,Estimate!!Percent no computer in household!!Total population in households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2802_C07_002E,different,,,%NOCOMP,AGE,none,Estimate!!Percent no computer in household!!Total population in households!!AGE!!Under 18 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2802_C07_003E,different,,,%NOCOMP,AGE,none,Estimate!!Percent no computer in household!!Total population in households!!AGE!!18 to 64 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2802_C07_004E,different,,,%NOCOMP,AGE,none,Estimate!!Percent no computer in household!!Total population in households!!AGE!!65 years and over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2802_C07_005E,,S2802_C07_005E,PE-NoComputer-Households-Race_Hispanic_Latino-White alone,%NOCOMP,RACE,none,Estimate!!Percent no computer in household!!Total population in households!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2802_C07_006E,,S2802_C07_006E,PE-NoComputer-Households-Race_Hispanic_Latino-Black or African American alone,%NOCOMP,RACE,none,Estimate!!Percent no computer in household!!Total population in households!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2802_C07_007E,,S2802_C07_007E,PE-NoComputer-Households-Race_Hispanic_Latino-American Indian and Alaska Native alone,%NOCOMP,RACE,none,Estimate!!Percent no computer in household!!Total population in households!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2802_C07_008E,,S2802_C07_008E,PE-NoComputer-Households-Race_Hispanic_Latino-Asian alone,%NOCOMP,RACE,none,Estimate!!Percent no computer in household!!Total population in households!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2802_C07_009E,,S2802_C07_009E,PE-NoComputer-Households-Race_Hispanic_Latino-Native Hawaiian and Other Pacific Islander alone,%NOCOMP,RACE,none,Estimate!!Percent no computer in household!!Total population in households!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2802_C07_010E,,S2802_C07_010E,PE-NoComputer-Households-Race_Hispanic_Latino-Some other race alone,%NOCOMP,RACE,none,Estimate!!Percent no computer in household!!Total population in households!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2802_C07_011E,,S2802_C07_011E,PE-NoComputer-Households-Race_Hispanic_Latino-Two or more races,%NOCOMP,RACE,none,Estimate!!Percent no computer in household!!Total population in households!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2802_C07_012E,,S2802_C07_012E,PE-NoComputer-Households-Race_Hispanic_Latino-Hispanic or Latino origin (of any race),%NOCOMP,RACE,none,Estimate!!Percent no computer in household!!Total population in households!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2802_C07_013E,,S2802_C07_013E,"PE-NoComputer-Households-Race_Hispanic_Latino-White alone, not Hispanic or Latino",%NOCOMP,RACE,none,"Estimate!!Percent no computer in household!!Total population in households!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2802_C07_014E,,S2802_C07_014E,PE-NoComputer-Households-EDUCATIONAL ATTAINMENT!!Household population 25 years and over,%NOCOMP,EDUATTAIN,none,Estimate!!Percent no computer in household!!Total population in households!!EDUCATIONAL ATTAINMENT!!Household population 25 years and over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2802_C07_015E,,S2802_C07_015E,PE-NoComputer-Households-EDUCATIONAL ATTAINMENT!!Household population 25 years and over!!Less than high school graduate or equivalency,%NOCOMP,EDUATTAIN,none,Estimate!!Percent no computer in household!!Total population in households!!EDUCATIONAL ATTAINMENT!!Household population 25 years and over!!Less than high school graduate or equivalency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2802_C07_016E,,S2802_C07_016E,"PE-NoComputer-Households-EDUCATIONAL ATTAINMENT!!Household population 25 years and over!!High school graduate (includes equivalency), some college or associate's degree",%NOCOMP,EDUATTAIN,none,"Estimate!!Percent no computer in household!!Total population in households!!EDUCATIONAL ATTAINMENT!!Household population 25 years and over!!High school graduate (includes equivalency), some college or associate's degree",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2802_C07_017E,,S2802_C07_017E,PE-NoComputer-Households-EDUCATIONAL ATTAINMENT!!Household population 25 years and over!!Bachelor's degree or higher,%NOCOMP,EDUATTAIN,none,Estimate!!Percent no computer in household!!Total population in households!!EDUCATIONAL ATTAINMENT!!Household population 25 years and over!!Bachelor's degree or higher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
