"GEO_ID","NAME","B28004_001E","B28004_001M","B28004_002E","B28004_002M","B28004_003E","B28004_003M","B28004_004E","B28004_004M","B28004_005E","B28004_005M","B28004_006E","B28004_006M","B28004_007E","B28004_007M","B28004_008E","B28004_008M","B28004_009E","B28004_009M","B28004_010E","B28004_010M","B28004_011E","B28004_011M","B28004_012E","B28004_012M","B28004_013E","B28004_013M","B28004_014E","B28004_014M","B28004_015E","B28004_015M","B28004_016E","B28004_016M","B28004_017E","B28004_017M","B28004_018E","B28004_018M","B28004_019E","B28004_019M","B28004_020E","B28004_020M","B28004_021E","B28004_021M","B28004_022E","B28004_022M","B28004_023E","B28004_023M","B28004_024E","B28004_024M","B28004_025E","B28004_025M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Less than $10,000","Margin of Error!!Total!!Less than $10,000","Estimate!!Total!!Less than $10,000!!With dial-up Internet subscription alone","Margin of Error!!Total!!Less than $10,000!!With dial-up Internet subscription alone","Estimate!!Total!!Less than $10,000!!With a broadband Internet subscription","Margin of Error!!Total!!Less than $10,000!!With a broadband Internet subscription","Estimate!!Total!!Less than $10,000!!Without an Internet subscription","Margin of Error!!Total!!Less than $10,000!!Without an Internet subscription","Estimate!!Total!!$10,000 to $19,999","Margin of Error!!Total!!$10,000 to $19,999","Estimate!!Total!!$10,000 to $19,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$10,000 to $19,999!!With dial-up Internet subscription alone","Estimate!!Total!!$10,000 to $19,999!!With a broadband Internet subscription","Margin of Error!!Total!!$10,000 to $19,999!!With a broadband Internet subscription","Estimate!!Total!!$10,000 to $19,999!!Without an Internet subscription","Margin of Error!!Total!!$10,000 to $19,999!!Without an Internet subscription","Estimate!!Total!!$20,000 to $34,999","Margin of Error!!Total!!$20,000 to $34,999","Estimate!!Total!!$20,000 to $34,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$20,000 to $34,999!!With dial-up Internet subscription alone","Estimate!!Total!!$20,000 to $34,999!!With a broadband Internet subscription","Margin of Error!!Total!!$20,000 to $34,999!!With a broadband Internet subscription","Estimate!!Total!!$20,000 to $34,999!!Without an Internet subscription","Margin of Error!!Total!!$20,000 to $34,999!!Without an Internet subscription","Estimate!!Total!!$35,000 to $49,999","Margin of Error!!Total!!$35,000 to $49,999","Estimate!!Total!!$35,000 to $49,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$35,000 to $49,999!!With dial-up Internet subscription alone","Estimate!!Total!!$35,000 to $49,999!!With a broadband Internet subscription","Margin of Error!!Total!!$35,000 to $49,999!!With a broadband Internet subscription","Estimate!!Total!!$35,000 to $49,999!!Without an Internet subscription","Margin of Error!!Total!!$35,000 to $49,999!!Without an Internet subscription","Estimate!!Total!!$50,000 to $74,999","Margin of Error!!Total!!$50,000 to $74,999","Estimate!!Total!!$50,000 to $74,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$50,000 to $74,999!!With dial-up Internet subscription alone","Estimate!!Total!!$50,000 to $74,999!!With a broadband Internet subscription","Margin of Error!!Total!!$50,000 to $74,999!!With a broadband Internet subscription","Estimate!!Total!!$50,000 to $74,999!!Without an Internet subscription","Margin of Error!!Total!!$50,000 to $74,999!!Without an Internet subscription","Estimate!!Total!!$75,000 or more","Margin of Error!!Total!!$75,000 or more","Estimate!!Total!!$75,000 or more!!With dial-up Internet subscription alone","Margin of Error!!Total!!$75,000 or more!!With dial-up Internet subscription alone","Estimate!!Total!!$75,000 or more!!With a broadband Internet subscription","Margin of Error!!Total!!$75,000 or more!!With a broadband Internet subscription","Estimate!!Total!!$75,000 or more!!Without an Internet subscription","Margin of Error!!Total!!$75,000 or more!!Without an Internet subscription"
"1400000US41051009501","Census Tract 95.01, Multnomah County, Oregon","1895","115","88","63","0","12","35","30","53","57","213","115","0","12","125","60","88","99","219","102","0","12","154","81","65","66","258","68","0","12","221","67","37","29","384","114","0","12","337","105","47","44","733","122","9","15","695","121","29","25"
"1400000US41051009400","Census Tract 94, Multnomah County, Oregon","2744","162","261","148","0","17","164","119","97","102","168","94","0","17","90","67","78","58","352","131","0","17","260","112","92","56","386","118","0","17","287","98","99","66","520","149","14","23","427","143","79","57","1057","185","0","17","973","184","84","66"
"1400000US41061970300","Census Tract 9703, Union County, Oregon","911","58","45","33","0","12","36","32","9","9","94","24","0","12","45","18","49","21","127","38","0","12","93","33","34","17","127","41","2","3","96","36","29","16","179","36","0","12","149","36","30","16","339","52","0","12","310","53","29","23"
"1400000US41061970700","Census Tract 9707, Union County, Oregon","1333","111","113","57","0","12","50","36","63","43","270","93","0","12","168","83","102","61","354","117","0","12","240","101","114","81","155","67","0","12","123","58","32","32","205","82","0","12","181","80","24","25","236","100","0","12","194","90","42","36"
"1400000US41061970800","Census Tract 9708, Union County, Oregon","1560","90","165","75","0","12","134","69","31","28","230","69","10","11","88","46","132","68","328","87","11","16","234","80","83","50","228","69","0","12","216","68","12","14","203","60","0","12","178","58","25","19","406","96","7","11","360","84","39","41"
"1400000US41061970600","Census Tract 9706, Union County, Oregon","1547","145","42","34","0","12","11","18","31","28","96","65","7","12","40","35","49","53","208","73","0","12","132","54","76","58","187","70","0","12","156","54","31","48","287","75","9","15","278","72","0","12","727","109","0","12","697","104","30","29"
"1400000US41061970200","Census Tract 9702, Union County, Oregon","1286","100","62","32","0","12","36","29","26","19","199","74","0","12","94","50","105","57","166","52","0","12","94","36","72","42","175","52","0","12","126","50","49","25","259","78","0","12","236","73","23","23","425","78","0","12","396","80","29","28"
"1400000US41061970500","Census Tract 9705, Union County, Oregon","1316","86","101","52","0","12","79","49","22","24","166","82","0","12","122","77","44","29","171","73","0","12","111","55","60","51","267","97","0","12","227","89","40","40","174","78","0","12","170","79","4","7","437","108","11","17","403","100","23","34"
"1400000US41061970100","Census Tract 9701, Union County, Oregon","1324","93","68","30","0","12","46","26","22","18","182","54","19","30","80","37","83","34","212","59","0","12","122","46","90","42","244","59","9","9","181","53","54","25","263","60","6","6","233","57","24","17","355","71","4","6","327","71","24","14"
"1400000US41061970400","Census Tract 9704, Union County, Oregon","1204","78","77","49","0","12","33","36","44","43","96","67","0","12","37","29","59","66","146","64","9","15","99","48","38","31","238","86","0","12","201","74","37","40","210","83","0","12","178","78","32","26","437","88","0","12","437","88","0","12"
"1400000US41067031005","Census Tract 310.05, Washington County, Oregon","2126","138","66","57","0","17","50","45","16","26","225","127","15","24","132","107","78","78","339","137","0","17","298","134","41","48","272","112","0","17","256","113","16","26","517","177","0","17","504","173","13","25","707","153","0","17","692","156","15","26"
"1400000US41067031402","Census Tract 314.02, Washington County, Oregon","1253","85","95","56","0","12","83","56","12","18","53","36","0","12","46","35","7","11","216","70","0","12","196","68","20","22","188","89","0","12","188","89","0","12","266","74","0","12","250","74","16","20","435","110","0","12","426","111","9","15"
"1400000US41067031404","Census Tract 314.04, Washington County, Oregon","2289","83","58","42","0","17","48","40","10","15","64","45","0","17","31","22","33","39","235","95","0","17","182","84","53","56","322","106","0","17","313","106","9","16","468","143","0","17","436","136","32","33","1142","153","12","19","1108","162","22","25"
"1400000US41067032200","Census Tract 322, Washington County, Oregon","2777","120","68","86","0","17","11","17","57","84","92","71","0","17","22","26","70","68","259","107","13","22","181","90","65","45","200","110","0","17","161","102","39","36","339","116","0","17","339","116","0","17","1819","151","0","17","1819","151","0","17"
"1400000US41067031508","Census Tract 315.08, Washington County, Oregon","2813","114","45","41","0","17","45","41","0","17","139","84","0","17","71","53","68","72","157","85","0","17","142","78","15","26","72","49","0","17","58","49","14","22","244","93","0","17","244","93","0","17","2156","142","0","17","2143","144","13","20"
"1400000US41067031511","Census Tract 315.11, Washington County, Oregon","1072","48","21","23","0","12","21","23","0","12","45","31","0","12","36","29","9","14","98","64","0","12","98","64","0","12","99","56","0","12","69","37","30","45","169","68","0","12","125","43","44","51","640","95","0","12","622","95","18","21"
"1400000US41067031806","Census Tract 318.06, Washington County, Oregon","2076","47","71","91","0","17","12","19","59","89","70","49","0","17","54","44","16","25","262","107","0","17","183","80","79","72","163","87","10","16","142","81","11","20","486","144","0","17","444","138","42","51","1024","141","0","17","1016","142","8","15"
"1400000US41067033200","Census Tract 332, Washington County, Oregon","2406","196","334","168","0","17","174","100","160","145","383","146","0","17","125","78","258","135","391","159","36","55","236","116","119","108","429","143","0","17","332","127","97","86","380","152","0","17","306","146","74","85","489","152","0","17","441","148","48","40"
"1400000US41067031300","Census Tract 313, Washington County, Oregon","3121","107","149","82","0","17","53","45","96","68","299","129","0","17","242","118","57","73","561","151","0","17","484","140","77","73","559","181","0","17","411","156","148","107","485","132","0","17","471","131","14","24","1068","208","0","17","938","187","130","85"
"1400000US41067032001","Census Tract 320.01, Washington County, Oregon","2220","152","119","87","0","17","83","80","36","41","220","125","0","17","108","80","112","107","123","66","0","17","123","66","0","17","298","109","0","17","253","89","45","71","324","107","0","17","258","96","66","55","1136","176","0","17","1136","176","0","17"
"1400000US41067031904","Census Tract 319.04, Washington County, Oregon","1118","33","50","54","0","12","37","53","13","19","66","51","0","12","55","48","11","16","53","32","0","12","53","32","0","12","107","55","0","12","107","55","0","12","189","75","0","12","176","77","13","20","653","74","0","12","646","73","7","11"
"1400000US41067030900","Census Tract 309, Washington County, Oregon","2206","116","149","117","11","18","65","78","73","88","226","137","41","64","134","107","51","44","363","141","0","17","266","123","97","68","467","151","10","15","372","129","85","80","311","108","0","17","287","105","24","30","690","192","0","17","635","186","55","65"
"1400000US41067031512","Census Tract 315.12, Washington County, Oregon","2664","120","139","95","0","17","88","70","51","69","62","49","0","17","49","44","13","22","192","97","0","17","143","84","49","53","220","83","0","17","193","79","27","28","369","123","0","17","329","119","40","30","1682","168","0","17","1607","184","75","77"
"1400000US41049970200","Census Tract 9702, Morrow County, Oregon","1179","99","27","16","0","12","16","11","11","12","99","37","0","12","26","22","73","28","231","55","0","12","169","56","62","29","198","64","0","12","165","65","33","20","241","70","0","12","212","68","29","19","383","78","0","12","370","76","13","14"
"1400000US41049970100","Census Tract 9701, Morrow County, Oregon","2780","111","169","74","0","17","113","57","56","45","257","92","0","17","182","87","75","63","393","90","7","11","190","73","196","70","403","99","0","17","304","90","99","59","629","146","0","17","471","112","158","97","929","145","28","26","768","128","133","69"
"1400000US41007951200","Census Tract 9512, Clatsop County, Oregon","1229","89","76","47","3","5","54","45","19","16","140","66","0","12","106","61","34","26","153","59","0","12","96","41","57","36","161","48","3","5","125","44","33","24","261","61","0","12","222","55","39","26","438","83","0","12","398","78","40","28"
"1400000US41007951300","Census Tract 9513, Clatsop County, Oregon","1002","88","63","41","0","12","57","40","6","10","66","40","0","12","34","23","32","33","141","50","0","12","111","43","30","23","140","54","7","11","121","51","12","13","149","44","0","12","137","42","12","13","443","69","0","12","421","70","22","18"
"1400000US41007950500","Census Tract 9505, Clatsop County, Oregon","1854","142","70","47","0","12","61","45","9","13","138","68","0","12","95","62","43","30","300","93","0","12","260","84","40","33","272","97","0","12","217","83","55","55","351","111","6","10","314","112","31","22","723","111","0","12","674","103","49","35"
"1400000US41007950200","Census Tract 9502, Clatsop County, Oregon","1831","136","91","62","0","12","55","35","36","45","198","82","0","12","151","75","47","32","387","97","0","12","280","81","107","52","278","108","0","12","194","86","84","70","373","89","0","12","328","94","45","39","504","92","0","12","484","93","20","22"
"1400000US41007950300","Census Tract 9503, Clatsop County, Oregon","1273","101","85","47","0","12","29","27","56","36","107","61","0","12","81","51","26","25","291","100","0","12","140","72","151","76","276","98","0","12","225","89","51","48","219","72","8","12","201","71","10","16","295","85","0","12","271","82","24","26"
"1400000US41007950600","Census Tract 9506, Clatsop County, Oregon","1120","97","31","32","0","12","6","10","25","30","44","30","0","12","20","21","24","27","147","52","0","12","117","51","30","29","227","85","0","12","164","81","63","41","236","78","0","12","200","71","36","34","435","82","10","16","328","79","97","56"
"1400000US41007950900","Census Tract 9509, Clatsop County, Oregon","1987","212","76","58","0","12","42","46","34","44","259","128","0","12","109","80","150","96","464","161","0","12","342","135","122","81","280","130","0","12","222","119","58","57","369","151","0","12","311","141","58","60","539","183","0","12","488","170","51","56"
"1400000US41007950100","Census Tract 9501, Clatsop County, Oregon","1441","119","109","69","0","12","105","68","4","7","137","61","0","12","68","42","69","40","242","77","0","12","208","76","34","30","254","77","0","12","230","76","24","22","251","86","0","12","227","80","24","24","448","114","0","12","439","113","9","13"
"1400000US41007950700","Census Tract 9507, Clatsop County, Oregon","883","80","61","29","0","12","52","26","9","15","74","33","0","12","30","22","44","26","158","49","0","12","88","42","70","35","107","40","0","12","100","39","7","7","140","42","0","12","135","42","5","7","343","66","0","12","323","61","20","22"
"1400000US41007950400","Census Tract 9504, Clatsop County, Oregon","1421","108","48","30","0","12","30","26","18","20","93","54","0","12","36","28","57","47","95","49","0","12","46","30","49","41","249","88","0","12","176","69","73","57","269","90","0","12","256","89","13","14","667","120","0","12","625","125","42","44"
"1400000US41007951100","Census Tract 9511, Clatsop County, Oregon","1869","173","110","62","0","12","72","41","38","40","240","111","0","12","69","40","171","102","330","98","0","12","264","90","66","48","247","92","0","12","175","78","72","50","316","95","0","12","262","87","54","47","626","134","0","12","606","130","20","25"
"1400000US41011000200","Census Tract 2, Coos County, Oregon","1093","94","88","44","0","12","55","34","33","28","50","36","0","12","29","27","21","23","158","67","0","12","55","40","103","59","127","61","0","12","100","55","27","33","279","102","11","17","192","78","76","61","391","110","0","12","354","109","37","30"
"1400000US41011000100","Census Tract 1, Coos County, Oregon","2444","213","152","82","0","17","109","81","43","36","310","146","0","17","201","119","109","71","493","156","32","43","299","134","162","93","376","125","0","17","320","116","56","42","492","148","19","28","340","102","133","92","621","141","0","17","586","136","35","38"
"1400000US41011000700","Census Tract 7, Coos County, Oregon","3190","237","293","138","0","17","102","81","191","109","430","152","0","17","194","97","236","113","345","127","0","17","261","121","84","53","622","208","0","17","512","192","110","92","713","217","0","17","689","217","24","30","787","181","0","17","756","179","31","36"
"1400000US41011001000","Census Tract 10, Coos County, Oregon","3305","300","332","156","0","17","140","81","192","139","654","176","0","17","302","114","352","154","570","178","0","17","363","134","207","102","543","208","21","33","461","195","61","44","536","175","0","17","415","174","121","108","670","202","0","17","551","186","119","79"
"1400000US41011001100","Census Tract 11, Coos County, Oregon","2549","219","407","125","6","10","173","67","228","116","420","112","8","12","248","85","164","76","478","105","6","8","337","96","135","57","260","95","13","24","183","88","64","32","387","100","3","6","266","73","118","65","597","131","0","17","515","124","82","59"
"1400000US41011000600","Census Tract 6, Coos County, Oregon","1112","113","78","48","0","12","28","26","50","39","119","59","0","12","88","52","31","29","198","79","0","12","130","65","68","40","114","59","0","12","108","58","6","10","135","62","0","12","104","53","31","28","468","94","0","12","375","87","93","72"
"1400000US41011000800","Census Tract 8, Coos County, Oregon","1304","80","51","29","0","12","33","22","18","20","74","39","0","12","33","25","41","29","285","100","0","12","136","71","149","72","154","66","0","12","94","47","60","44","308","110","0","12","275","105","33","39","432","88","0","12","419","89","13","18"
"1400000US41011000300","Census Tract 3, Coos County, Oregon","1304","98","60","48","0","12","51","45","9","14","148","81","0","12","57","43","91","65","282","98","7","11","129","54","146","87","208","70","0","12","200","68","8","12","250","75","0","12","234","77","16","19","356","85","9","14","332","85","15","16"
"1400000US41011000400","Census Tract 4, Coos County, Oregon","2533","139","233","131","0","17","203","123","30","32","277","116","0","17","131","77","146","82","370","122","0","17","269","105","101","65","345","126","0","17","305","125","40","36","565","147","0","17","539","144","26","30","743","141","0","17","743","141","0","17"
"1400000US41011000502","Census Tract 5.02, Coos County, Oregon","1298","131","41","34","0","12","23","26","18","20","203","94","0","12","88","62","115","68","273","117","0","12","182","94","91","73","264","82","0","12","209","78","55","36","292","119","0","12","196","92","96","73","225","69","0","12","218","68","7","12"
"1400000US41011000900","Census Tract 9, Coos County, Oregon","2939","234","106","77","0","17","50","63","56","41","483","144","14","22","286","128","183","101","658","203","0","17","433","168","225","136","484","154","0","17","284","124","200","112","531","183","12","20","444","181","75","48","677","232","0","17","529","188","148","89"
"1400000US41015950100","Census Tract 9501, Curry County, Oregon","1382","154","157","76","11","18","80","61","66","39","187","74","0","12","77","54","110","52","322","106","0","12","241","89","81","45","193","84","0","12","115","69","78","47","308","105","0","12","291","100","17","17","215","98","0","12","140","75","75","64"
"1400000US41015950200","Census Tract 9502, Curry County, Oregon","2486","218","138","71","0","17","98","63","40","41","321","123","0","17","212","104","109","67","547","161","0","17","403","123","144","99","287","129","0","17","283","129","4","6","353","131","0","17","286","112","67","70","840","216","0","17","734","214","106","74"
"1400000US41015950301","Census Tract 9503.01, Curry County, Oregon","2000","201","81","55","0","12","47","37","34","40","273","135","0","12","180","104","93","90","223","106","31","27","115","74","77","62","253","128","0","12","215","123","38","43","325","128","0","12","304","128","21","34","845","202","0","12","829","199","16","26"
"1400000US41015950400","Census Tract 9504, Curry County, Oregon","2500","217","295","137","0","12","90","63","205","127","371","147","0","12","158","87","213","138","636","185","19","30","352","148","265","127","265","117","18","32","161","96","86","77","458","158","20","34","285","135","153","111","475","148","0","12","454","147","21","36"
"1400000US41015950302","Census Tract 9503.02, Curry County, Oregon","2072","241","101","53","0","12","40","34","61","48","269","125","14","24","135","74","120","95","385","180","18","31","171","94","196","144","370","143","0","12","320","142","50","47","441","149","0","12","441","149","0","12","506","148","0","12","469","142","37","43"
"1400000US41021960100","Census Tract 9601, Gilliam County, Oregon","848","60","55","28","0","12","17","17","38","22","80","29","3","4","38","20","39","23","194","54","9","14","106","43","79","32","171","47","0","12","118","43","53","30","107","33","2","4","85","30","20","16","241","46","2","3","225","44","14","10"
"1400000US41027950100","Census Tract 9501, Hood River County, Oregon","1361","139","41","25","0","12","14","14","27","20","120","60","0","12","97","59","23","18","153","60","0","12","98","47","55","53","293","102","0","12","251","98","42","41","258","86","4","7","234","84","20","19","496","120","0","12","425","94","71","70"
"1400000US41027950200","Census Tract 9502, Hood River County, Oregon","2819","199","45","43","0","17","33","38","12","20","144","116","0","17","9","15","135","112","424","170","0","17","347","143","77","75","230","96","0","17","188","86","42","47","572","151","0","17","558","148","14","25","1404","223","0","17","1243","213","161","92"
"1400000US41027950300","Census Tract 9503, Hood River County, Oregon","2602","221","131","123","0","17","114","112","17","29","397","160","0","17","255","119","142","99","412","138","0","17","385","134","27","32","309","156","0","17","188","119","121","88","411","136","0","17","363","135","48","52","942","169","0","17","876","171","66","75"
"1400000US41027950400","Census Tract 9504, Hood River County, Oregon","1757","188","9","13","0","17","9","13","0","17","60","34","0","17","27","22","33","27","259","115","11","20","200","102","48","55","285","114","5","9","216","91","64","57","485","126","0","17","374","111","111","70","659","128","18","20","589","119","52","37"
"1400000US41037960200","Census Tract 9602, Lake County, Oregon","2150","166","160","63","0","17","66","48","94","47","356","123","0","17","149","74","207","92","450","123","0","17","253","93","197","87","280","94","0","17","189","80","91","50","350","88","0","17","265","84","85","42","554","127","0","17","504","108","50","61"
"1400000US41051000402","Census Tract 4.02, Multnomah County, Oregon","1425","104","25","21","8","13","9","13","8","13","38","26","0","12","26","24","12","20","162","57","0","12","120","49","42","35","219","77","0","12","183","67","36","44","318","83","0","12","318","83","0","12","663","109","0","12","651","109","12","18"
"1400000US41037960100","Census Tract 9601, Lake County, Oregon","1344","110","147","66","0","12","63","41","84","54","233","75","0","12","59","40","174","64","360","95","1","3","187","70","172","83","169","60","2","3","105","43","62","37","218","64","0","12","170","54","48","37","217","82","0","12","144","59","73","47"
"1400000US41051000301","Census Tract 3.01, Multnomah County, Oregon","2132","164","234","103","0","17","171","110","63","52","218","93","0","17","162","84","56","46","237","114","0","17","213","108","24","35","352","125","0","17","307","128","45","65","284","106","0","17","252","99","32","37","807","155","0","17","792","161","15","24"
"1400000US41051000200","Census Tract 2, Multnomah County, Oregon","3101","124","393","148","0","17","207","113","186","120","436","162","0","17","191","111","245","137","308","131","0","17","248","123","60","50","197","91","0","17","181","87","16","25","584","190","0","17","544","182","40","37","1183","162","0","17","1108","164","75","54"
"1400000US41051001102","Census Tract 11.02, Multnomah County, Oregon","705","59","41","25","0","12","29","18","12","18","60","41","0","12","34","32","26","28","89","40","0","12","72","36","17","15","61","36","0","12","61","36","0","12","105","38","0","12","99","38","6","9","349","49","0","12","335","48","14","13"
"1400000US41051001500","Census Tract 15, Multnomah County, Oregon","1372","77","26","24","0","12","8","12","18","20","34","27","0","12","16","17","18","22","210","74","0","12","176","77","34","29","107","59","0","12","78","52","29","25","143","57","9","14","134","55","0","12","852","90","0","12","852","90","0","12"
"1400000US41051002801","Census Tract 28.01, Multnomah County, Oregon","1209","64","47","51","0","12","41","51","6","9","43","32","0","12","43","32","0","12","72","39","0","12","47","32","25","23","135","57","0","12","113","54","22","20","209","57","0","12","199","55","10","15","703","78","0","12","703","78","0","12"
"1400000US41051000502","Census Tract 5.02, Multnomah County, Oregon","1958","104","166","71","0","17","88","49","78","48","176","77","10","16","39","30","127","76","205","75","0","17","164","72","41","32","264","87","0","17","216","77","48","36","388","101","0","17","347","97","41","36","759","119","0","17","730","118","29","29"
"1400000US41051000802","Census Tract 8.02, Multnomah County, Oregon","2140","99","90","60","0","12","60","48","30","33","149","84","0","12","149","84","0","12","233","117","0","12","193","111","40","39","278","120","0","12","262","118","16","26","535","132","0","12","490","129","45","36","855","175","0","12","830","171","25","31"
"1400000US41051001000","Census Tract 10, Multnomah County, Oregon","2560","164","119","75","19","32","46","43","54","50","275","134","0","17","261","132","14","23","236","90","0","17","171","74","65","54","241","133","0","17","184","119","57","56","385","138","0","17","369","135","16","26","1304","203","15","24","1258","207","31","37"
"1400000US41051001101","Census Tract 11.01, Multnomah County, Oregon","1539","86","261","97","0","12","153","82","108","53","264","91","0","12","148","64","116","69","217","71","0","12","184","64","33","31","199","68","0","12","171","63","28","25","280","87","0","12","253","78","27","35","318","77","0","12","310","76","8","13"
"1400000US41051001201","Census Tract 12.01, Multnomah County, Oregon","2703","157","233","110","0","17","146","83","87","98","273","116","0","17","179","85","94","76","336","107","0","17","304","103","32","36","342","129","0","17","322","123","20","32","527","150","0","17","475","147","52","40","992","182","0","17","961","184","31","37"
"1400000US41051001202","Census Tract 12.02, Multnomah County, Oregon","1552","55","67","44","0","12","49","36","18","27","103","70","0","12","47","32","56","57","122","63","0","12","122","63","0","12","149","64","0","12","142","63","7","11","267","82","0","12","251","80","16","17","844","89","0","12","827","96","17","21"
"1400000US41051001301","Census Tract 13.01, Multnomah County, Oregon","1906","115","129","82","0","12","120","80","9","16","40","29","0","12","31","25","9","13","214","62","0","12","147","56","67","43","199","73","0","12","183","70","16","18","343","96","0","12","334","95","9","14","981","138","0","12","929","135","52","51"
"1400000US41051001400","Census Tract 14, Multnomah County, Oregon","2480","94","130","87","0","17","38","42","92","88","117","104","0","17","97","99","20","29","203","97","0","17","167","91","36","40","254","122","0","17","231","119","23","28","431","114","0","17","393","110","38","39","1345","187","0","17","1329","188","16","26"
"1400000US41051002502","Census Tract 25.02, Multnomah County, Oregon","2108","123","87","60","0","12","32","30","55","51","144","73","0","12","103","63","41","40","217","105","0","12","199","108","18","21","207","79","0","12","207","79","0","12","569","167","0","12","555","164","14","22","884","154","17","27","818","157","49","47"
"1400000US41051002701","Census Tract 27.01, Multnomah County, Oregon","1217","51","0","12","0","12","0","12","0","12","17","15","0","12","4","8","13","14","83","45","0","12","77","45","6","11","45","31","0","12","45","31","0","12","120","56","0","12","120","56","0","12","952","80","0","12","921","79","31","26"
"1400000US41051003803","Census Tract 38.03, Multnomah County, Oregon","1783","120","176","82","0","12","116","75","60","44","117","53","0","12","105","51","12","14","170","85","0","12","103","48","67","66","137","50","0","12","129","48","8","13","340","95","0","12","296","91","44","34","843","118","0","12","811","135","32","44"
"1400000US41051004601","Census Tract 46.01, Multnomah County, Oregon","1495","94","35","27","0","12","35","27","0","12","35","24","0","12","28","22","7","11","73","45","0","12","73","45","0","12","131","54","0","12","92","43","39","35","240","85","0","12","227","85","13","16","981","104","0","12","962","105","19","20"
"1400000US41051006300","Census Tract 63, Multnomah County, Oregon","1661","72","54","35","0","17","33","30","21","20","57","30","0","17","47","25","10","14","88","40","9","14","69","35","10","15","77","38","0","17","61","33","16","20","161","52","0","17","144","51","17","18","1224","101","0","17","1123","93","101","82"
"1400000US41051006402","Census Tract 64.02, Multnomah County, Oregon","2107","157","33","37","0","17","33","37","0","17","27","30","0","17","27","30","0","17","71","54","0","17","56","48","15","24","46","42","0","17","46","42","0","17","279","94","0","17","263","99","16","25","1651","182","0","17","1614","178","37","41"
"1400000US41051007000","Census Tract 70, Multnomah County, Oregon","3168","160","131","79","0","17","115","78","16","27","45","41","0","17","45","41","0","17","173","107","21","33","152","100","0","17","155","89","0","17","138","82","17","26","294","84","0","17","280","81","14","22","2370","209","0","17","2314","209","56","51"
"1400000US41051007201","Census Tract 72.01, Multnomah County, Oregon","1181","120","64","56","0","12","58","55","6","10","89","46","0","12","47","38","42","27","135","55","9","14","109","46","17","19","110","44","0","12","93","37","17","21","113","65","0","12","99","64","14","19","670","127","0","12","588","117","82","62"
"1400000US41051003802","Census Tract 38.02, Multnomah County, Oregon","1410","73","29","29","0","12","14","17","15","24","71","54","0","12","49","46","22","23","131","61","0","12","124","61","7","11","159","81","0","12","143","80","16","25","171","68","0","12","171","68","0","12","849","103","0","12","782","97","67","45"
"1400000US41051003901","Census Tract 39.01, Multnomah County, Oregon","2885","150","101","63","0","17","101","63","0","17","272","119","0","17","196","126","76","61","226","117","0","17","226","117","0","17","290","101","0","17","241","97","49","49","782","159","0","17","696","158","86","83","1214","199","0","17","1163","189","51","47"
"1400000US41051005500","Census Tract 55, Multnomah County, Oregon","1687","104","453","114","0","12","343","92","110","63","420","114","0","12","276","98","144","88","165","65","0","12","123","56","42","36","177","80","0","12","150","72","27","25","117","45","0","12","109","45","8","13","355","80","0","12","348","83","7","12"
"1400000US41051005800","Census Tract 58, Multnomah County, Oregon","2411","173","254","155","0","12","99","90","155","128","101","96","0","12","89","94","12","19","220","99","0","12","185","100","35","41","221","113","0","12","173","98","48","75","113","72","0","12","113","72","0","12","1502","168","12","19","1335","153","155","106"
"1400000US41051005900","Census Tract 59, Multnomah County, Oregon","4830","227","281","129","0","17","265","127","16","26","262","108","16","26","184","102","62","44","469","151","0","17","418","150","51","41","354","117","0","17","324","111","30","33","882","215","50","81","817","203","15","24","2582","296","0","17","2456","304","126","79"
"1400000US41051006701","Census Tract 67.01, Multnomah County, Oregon","1373","67","83","42","0","12","52","39","31","41","28","23","0","12","22","21","6","10","136","60","0","12","122","59","14","15","58","34","0","12","58","34","0","12","236","85","0","12","203","77","33","42","832","99","0","12","802","97","30","23"
"1400000US41051007300","Census Tract 73, Multnomah County, Oregon","188","60","10","11","0","12","5","8","5","8","21","24","0","12","16","26","5","8","19","16","0","12","9","11","10","10","47","43","0","12","22","28","25","32","24","16","0","12","12","13","12","11","67","41","0","12","42","33","25","23"
"1400000US41051008002","Census Tract 80.02, Multnomah County, Oregon","1136","88","46","26","0","12","17","20","29","21","109","56","0","12","27","24","82","51","223","70","0","12","166","64","57","44","151","83","9","14","134","80","8","12","127","51","0","12","117","49","10","17","480","117","0","12","480","117","0","12"
"1400000US41051008901","Census Tract 89.01, Multnomah County, Oregon","3177","139","194","129","0","19","122","96","72","86","232","98","0","19","150","87","82","64","478","159","0","19","360","153","118","70","357","135","0","19","357","135","0","19","515","168","0","19","416","143","99","83","1401","191","0","19","1401","191","0","19"
"1400000US41051009000","Census Tract 90, Multnomah County, Oregon","3405","170","391","180","0","19","241","145","150","129","583","223","0","19","357","155","226","170","477","183","0","19","282","113","195","160","424","153","0","19","383","147","41","42","629","158","0","19","588","166","41","47","901","176","0","19","886","172","15","25"
