"GEO_ID","NAME","B28005_001E","B28005_001M","B28005_002E","B28005_002M","B28005_003E","B28005_003M","B28005_004E","B28005_004M","B28005_005E","B28005_005M","B28005_006E","B28005_006M","B28005_007E","B28005_007M","B28005_008E","B28005_008M","B28005_009E","B28005_009M","B28005_010E","B28005_010M","B28005_011E","B28005_011M","B28005_012E","B28005_012M","B28005_013E","B28005_013M","B28005_014E","B28005_014M","B28005_015E","B28005_015M","B28005_016E","B28005_016M","B28005_017E","B28005_017M","B28005_018E","B28005_018M","B28005_019E","B28005_019M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Under 18 years","Margin of Error!!Total!!Under 18 years","Estimate!!Total!!Under 18 years!!Has a computer","Margin of Error!!Total!!Under 18 years!!Has a computer","Estimate!!Total!!Under 18 years!!Has a computer!!With dial-up Internet subscription alone","Margin of Error!!Total!!Under 18 years!!Has a computer!!With dial-up Internet subscription alone","Estimate!!Total!!Under 18 years!!Has a computer!!With a broadband Internet subscription","Margin of Error!!Total!!Under 18 years!!Has a computer!!With a broadband Internet subscription","Estimate!!Total!!Under 18 years!!Has a computer!!Without an Internet subscription","Margin of Error!!Total!!Under 18 years!!Has a computer!!Without an Internet subscription","Estimate!!Total!!Under 18 years!!No computer","Margin of Error!!Total!!Under 18 years!!No computer","Estimate!!Total!!18 to 64 years","Margin of Error!!Total!!18 to 64 years","Estimate!!Total!!18 to 64 years!!Has a computer","Margin of Error!!Total!!18 to 64 years!!Has a computer","Estimate!!Total!!18 to 64 years!!Has a computer!!With dial-up Internet subscription alone","Margin of Error!!Total!!18 to 64 years!!Has a computer!!With dial-up Internet subscription alone","Estimate!!Total!!18 to 64 years!!Has a computer!!With a broadband Internet subscription","Margin of Error!!Total!!18 to 64 years!!Has a computer!!With a broadband Internet subscription","Estimate!!Total!!18 to 64 years!!Has a computer!!Without an Internet subscription","Margin of Error!!Total!!18 to 64 years!!Has a computer!!Without an Internet subscription","Estimate!!Total!!18 to 64 years!!No computer","Margin of Error!!Total!!18 to 64 years!!No computer","Estimate!!Total!!65 years and over","Margin of Error!!Total!!65 years and over","Estimate!!Total!!65 years and over!!Has a computer","Margin of Error!!Total!!65 years and over!!Has a computer","Estimate!!Total!!65 years and over!!Has a computer!!With dial-up Internet subscription alone","Margin of Error!!Total!!65 years and over!!Has a computer!!With dial-up Internet subscription alone","Estimate!!Total!!65 years and over!!Has a computer!!With a broadband Internet subscription","Margin of Error!!Total!!65 years and over!!Has a computer!!With a broadband Internet subscription","Estimate!!Total!!65 years and over!!Has a computer!!Without an Internet subscription","Margin of Error!!Total!!65 years and over!!Has a computer!!Without an Internet subscription","Estimate!!Total!!65 years and over!!No computer","Margin of Error!!Total!!65 years and over!!No computer"
"1400000US41051004001","Census Tract 40.01, Multnomah County, Oregon","8000","644","2551","324","2551","324","0","17","2377","396","174","192","0","17","4951","423","4883","423","0","17","4653","475","230","150","68","55","498","73","408","103","0","17","378","110","30","36","90","85"
"1400000US41051005200","Census Tract 52, Multnomah County, Oregon","4262","373","194","112","194","112","0","12","194","112","0","12","0","12","3545","352","3332","345","0","12","3071","352","261","96","213","185","523","127","470","122","0","12","387","139","83","83","53","46"
"1400000US41051005700","Census Tract 57, Multnomah County, Oregon","3760","352","260","126","260","126","0","12","260","126","0","12","0","12","2685","300","2655","306","0","12","2325","284","330","231","30","48","815","153","783","150","16","25","693","152","74","88","32","36"
"1400000US41051006001","Census Tract 60.01, Multnomah County, Oregon","1536","116","210","52","210","52","0","12","210","52","0","12","0","12","1045","87","1040","88","0","12","1033","86","7","12","5","8","281","44","268","42","0","12","268","42","0","12","13","14"
"1400000US41051006501","Census Tract 65.01, Multnomah County, Oregon","6211","389","1418","208","1418","208","0","17","1418","208","0","17","0","17","3823","268","3823","268","96","98","3627","291","100","92","0","17","970","114","954","116","66","61","858","137","30","45","16","24"
"1400000US41051007202","Census Tract 72.02, Multnomah County, Oregon","3330","320","501","187","501","187","0","12","480","187","21","33","0","12","2243","243","2172","238","0","12","2151","241","21","33","71","69","586","117","533","117","6","11","522","115","5","9","53","53"
"1400000US41051007900","Census Tract 79, Multnomah County, Oregon","4419","277","861","162","853","161","0","12","818","162","35","47","8","12","3045","199","2971","207","0","12","2843","222","128","89","74","50","513","116","463","116","8","13","413","118","42","42","50","34"
"1400000US41051008202","Census Tract 82.02, Multnomah County, Oregon","8263","783","1976","357","1913","408","0","17","1774","394","139","151","63","111","5382","585","5192","600","0","17","4592","526","600","457","190","129","905","186","547","144","0","17","480","140","67","63","358","155"
"1400000US41051008302","Census Tract 83.02, Multnomah County, Oregon","4334","566","1058","259","1058","259","0","12","965","270","93","86","0","12","2874","384","2789","393","133","200","2505","382","151","70","85","57","402","92","310","92","22","35","233","79","55","53","92","60"
"1400000US41051009302","Census Tract 93.02, Multnomah County, Oregon","4780","564","1174","403","1141","400","0","12","878","254","263","309","33","50","2728","301","2621","314","0","12","2357","338","264","222","107","65","878","178","761","166","0","12","688","165","73","69","117","63"
"1400000US41051009701","Census Tract 97.01, Multnomah County, Oregon","5926","423","1417","183","1388","174","10","17","1338","179","40","45","29","49","3966","355","3818","372","12","18","3385","405","421","232","148","116","543","68","428","74","12","21","320","89","96","89","115","50"
"1400000US41051010303","Census Tract 103.03, Multnomah County, Oregon","5718","401","1535","303","1535","303","0","17","1431","313","104","107","0","17","3674","387","3545","392","0","17","3295","402","250","150","129","116","509","157","429","154","0","17","366","134","63","62","80","86"
"1400000US41051000100","Census Tract 1, Multnomah County, Oregon","6405","450","1241","206","1241","206","0","17","1241","206","0","17","0","17","4135","326","4083","315","0","17","3980","319","103","85","52","65","1029","132","921","130","22","37","899","135","0","17","108","74"
"1400000US41051000602","Census Tract 6.02, Multnomah County, Oregon","6285","481","1687","367","1687","367","0","17","1636","373","51","66","0","17","4129","322","3947","355","0","17","3750","405","197","137","182","128","469","143","357","140","0","17","296","126","61","58","112","67"
"1400000US41051000801","Census Tract 8.01, Multnomah County, Oregon","4849","417","735","166","735","166","0","12","735","166","0","12","0","12","3737","340","3710","339","29","33","3528","360","153","126","27","32","377","115","296","112","9","15","264","109","23","37","81","67"
"1400000US41051002901","Census Tract 29.01, Multnomah County, Oregon","4454","300","622","123","622","123","0","12","622","123","0","12","0","12","3137","257","3100","258","23","28","3016","266","61","62","37","57","695","75","631","104","30","27","565","112","36","38","64","71"
"1400000US41051003603","Census Tract 36.03, Multnomah County, Oregon","1572","131","258","49","258","49","0","12","224","53","34","32","0","12","1108","126","1102","126","7","12","1019","135","76","56","6","9","206","45","189","48","0","12","173","47","16","13","17","24"
"1400000US41051004002","Census Tract 40.02, Multnomah County, Oregon","4810","388","716","157","716","157","0","17","716","157","0","17","0","17","3649","340","3616","342","0","17","3463","379","153","122","33","32","445","67","369","73","6","11","336","76","27","25","76","38"
"1400000US41051004102","Census Tract 41.02, Multnomah County, Oregon","5378","562","1055","271","1055","271","0","17","1040","264","15","29","0","17","3696","371","3604","359","0","17","3397","435","207","182","92","81","627","115","461","140","0","17","403","133","58","46","166","92"
"1400000US41051004300","Census Tract 43, Multnomah County, Oregon","1011","101","186","32","186","32","38","33","148","31","0","12","0","12","659","73","650","76","19","17","631","78","0","12","9","14","166","45","120","31","0","12","116","31","4","6","46","47"
"1400000US41051004500","Census Tract 45, Multnomah County, Oregon","2814","278","486","109","486","109","0","12","486","109","0","12","0","12","2034","223","2011","220","0","12","1842","196","169","132","23","35","294","87","294","87","0","12","284","88","10","15","0","12"
"1400000US41051005000","Census Tract 50, Multnomah County, Oregon","3326","241","121","68","121","68","0","12","121","68","0","12","0","12","2915","221","2880","214","0","12","2735","226","145","64","35","31","290","87","274","86","0","12","263","87","11","15","16","20"
"1400000US41051006100","Census Tract 61, Multnomah County, Oregon","2544","170","500","46","500","46","0","12","490","48","10","15","0","12","1605","113","1577","118","0","12","1509","131","68","56","28","45","439","71","439","71","0","12","398","66","41","45","0","12"
"1400000US41051006200","Census Tract 62, Multnomah County, Oregon","3131","186","591","80","591","80","0","12","573","83","18","30","0","12","2075","138","2030","147","0","12","1927","157","103","73","45","62","465","70","425","75","0","12","425","75","0","12","40","32"
"1400000US41051006601","Census Tract 66.01, Multnomah County, Oregon","2517","125","476","55","476","55","0","12","476","55","0","12","0","12","1530","113","1530","113","0","12","1506","113","24","33","0","12","511","76","381","55","0","12","369","57","12","14","130","81"
"1400000US41051010405","Census Tract 104.05, Multnomah County, Oregon","6027","514","1338","370","1338","370","0","17","1228","358","110","98","0","17","3842","309","3711","323","0","17","3078","432","633","379","131","111","847","126","641","95","0","17","603","99","38","45","206","132"
"1400000US41051001701","Census Tract 17.01, Multnomah County, Oregon","7222","973","1218","384","1218","384","0","17","1218","384","0","17","0","17","5347","664","5318","662","0","17","5143","659","175","130","29","32","657","91","582","104","0","17","489","135","93","97","75","73"
"1400000US41051006602","Census Tract 66.02, Multnomah County, Oregon","5782","362","1212","230","1212","230","0","17","971","202","241","231","0","17","3916","270","3881","266","0","17","3541","326","340","195","35","38","654","112","586","114","0","17","536","103","50","52","68","63"
"1400000US41051009502","Census Tract 95.02, Multnomah County, Oregon","3852","374","724","158","693","167","0","12","684","162","9","17","31","33","2548","265","2439","287","0","12","2298","282","141","96","109","73","580","77","487","94","0","12","431","82","56","48","93","50"
"1400000US41051010407","Census Tract 104.07, Multnomah County, Oregon","5579","461","1359","274","1257","242","0","17","1136","165","121","188","102","159","3490","306","3377","326","0","17","3110","281","267","213","113","98","730","69","569","93","0","17","483","103","86","83","161","69"
"1400000US41051002000","Census Tract 20, Multnomah County, Oregon","6089","352","579","99","579","99","0","17","579","99","0","17","0","17","5080","319","5066","319","0","17","4819","353","247","136","14","22","430","55","399","55","0","17","399","55","0","17","31","42"
"1400000US41067031703","Census Tract 317.03, Washington County, Oregon","5139","353","1446","235","1446","235","0","17","1387","224","59","57","0","17","3122","219","3122","219","0","17","2932","253","190","145","0","17","571","60","561","63","0","17","518","76","43","47","10","17"
"1400000US41067031805","Census Tract 318.05, Washington County, Oregon","7608","393","1874","145","1874","145","0","17","1874","145","0","17","0","17","4943","355","4919","356","0","17","4889","358","30","50","24","40","791","146","764","144","0","17","740","150","24","27","27","31"
"1400000US41067032103","Census Tract 321.03, Washington County, Oregon","10593","434","3267","252","3267","252","0","19","3235","269","32","51","0","19","6099","296","6032","306","0","19","5804","329","228","154","67","81","1227","189","946","155","0","19","851","164","95","88","281","148"
"1400000US41067030300","Census Tract 303, Washington County, Oregon","4615","219","952","108","952","108","0","12","890","114","62","57","0","12","2797","187","2735","192","0","12","2601","190","134","77","62","60","866","82","763","99","0","12","753","98","10","16","103","56"
"1400000US41067032603","Census Tract 326.03, Washington County, Oregon","7407","517","2182","390","2182","390","0","17","1653","286","529","347","0","17","4377","363","4325","372","0","17","3945","453","380","192","52","79","848","179","818","172","0","17","791","165","27","46","30","47"
"1400000US41067032800","Census Tract 328, Washington County, Oregon","1135","247","262","108","238","105","0","12","238","105","0","12","24","40","614","175","582","172","0","12","553","163","29","28","32","25","259","40","226","46","0","12","217","47","9","13","33","30"
"1400000US41067030803","Census Tract 308.03, Washington County, Oregon","5030","319","677","151","677","151","0","17","677","151","0","17","0","17","2452","252","2443","254","0","17","2313","267","130","123","9","15","1901","163","1688","188","97","155","1404","219","187","121","213","118"
"1400000US41067031003","Census Tract 310.03, Washington County, Oregon","7353","523","1537","251","1537","251","0","17","1483","266","54","78","0","17","4543","427","4531","429","0","17","4218","447","313","355","12","18","1273","197","1255","197","0","17","1211","194","44","42","18","29"
"1400000US41067031006","Census Tract 310.06, Washington County, Oregon","6780","548","1500","271","1500","271","0","17","1384","307","116","144","0","17","4523","464","4523","464","0","17","4211","503","312","234","0","17","757","198","698","197","15","25","655","200","28","32","59","56"
"1400000US41067031706","Census Tract 317.06, Washington County, Oregon","5946","440","1495","286","1457","284","0","17","1346","297","111","123","38","46","4107","301","4061","307","0","17","3820","335","241","142","46","49","344","67","320","63","0","17","285","61","35","38","24","38"
"1400000US41067031610","Census Tract 316.10, Washington County, Oregon","8500","467","1578","347","1578","347","0","17","1562","346","16","26","0","17","6016","417","5958","423","0","17","5864","430","94","86","58","57","906","87","838","96","0","17","827","95","11","17","68","49"
"1400000US41067032300","Census Tract 323, Washington County, Oregon","6116","377","1670","235","1670","235","0","17","1651","245","19","30","0","17","3855","255","3846","256","107","128","3702","299","37","36","9","16","591","83","552","81","0","17","552","81","0","17","39","34"
"1400000US41067032606","Census Tract 326.06, Washington County, Oregon","6150","674","1609","336","1582","350","0","17","1080","418","502","457","27","48","3589","552","3416","591","0","17","3069","592","347","254","173","141","952","146","710","102","0","17","684","101","26","41","242","106"
"1400000US41067032901","Census Tract 329.01, Washington County, Oregon","6502","379","1734","180","1697","182","0","17","1465","227","232","150","37","60","3998","322","3909","330","0","17","3473","373","436","177","89","84","770","141","605","146","0","17","532","133","73","64","165","107"
"1400000US41067030402","Census Tract 304.02, Washington County, Oregon","4929","595","633","199","633","199","22","35","611","196","0","17","0","17","2908","464","2908","464","67","105","2776","470","65","78","0","17","1388","345","1220","350","0","17","1187","348","33","38","168","107"
"1400000US41067030501","Census Tract 305.01, Washington County, Oregon","4748","403","897","153","774","231","0","17","774","231","0","17","123","172","2965","322","2798","334","0","17","2620","322","178","196","167","167","886","119","793","133","0","17","793","133","0","17","93","81"
"1400000US41067030700","Census Tract 307, Washington County, Oregon","1229","137","164","87","164","87","0","12","125","78","39","32","0","12","920","96","875","102","0","12","767","103","108","56","45","23","145","37","126","40","0","12","120","38","6","8","19","18"
"1400000US41067031504","Census Tract 315.04, Washington County, Oregon","6710","514","1328","177","1328","177","0","17","1328","177","0","17","0","17","4587","369","4587","369","0","17","4494","394","93","140","0","17","795","168","761","168","0","17","761","168","0","17","34","37"
"1400000US41067031612","Census Tract 316.12, Washington County, Oregon","4122","604","1150","321","1150","321","0","12","1133","321","17","26","0","12","2666","389","2651","391","0","12","2592","404","59","59","15","21","306","102","298","104","0","12","283","103","15","24","8","14"
"1400000US41067031506","Census Tract 315.06, Washington County, Oregon","3865","197","983","113","918","98","0","12","913","99","5","8","65","83","2358","147","2247","163","0","12","2196","173","51","46","111","88","524","89","509","91","0","12","488","92","21","19","15","16"
"1400000US41067031609","Census Tract 316.09, Washington County, Oregon","12545","808","2802","438","2782","439","0","19","2593","475","189","158","20","31","8813","638","8753","637","0","19","8255","668","498","200","60","56","930","202","820","191","0","19","774","188","46","43","110","95"
"1400000US41067031705","Census Tract 317.05, Washington County, Oregon","5168","334","1413","195","1413","195","0","17","1376","189","37","46","0","17","3273","247","3082","255","9","15","2946","280","127","137","191","120","482","83","377","93","0","17","332","76","45","57","105","66"
"1400000US41067030600","Census Tract 306, Washington County, Oregon","5343","423","903","191","903","191","0","17","903","191","0","17","0","17","3533","314","3302","314","0","17","3010","359","292","198","231","179","907","119","828","109","13","21","665","123","150","106","79","73"
"1400000US41067031004","Census Tract 310.04, Washington County, Oregon","7330","331","1448","192","1448","192","0","17","1296","188","152","169","0","17","4614","256","4546","274","0","17","4363","303","183","122","68","75","1268","177","1073","190","0","17","981","187","92","91","195","92"
"1400000US41067031100","Census Tract 311, Washington County, Oregon","2847","291","511","120","511","120","0","12","477","127","34","38","0","12","2007","248","1902","264","9","14","1739","268","154","99","105","105","329","102","292","99","20","30","255","90","17","26","37","36"
"1400000US41067031403","Census Tract 314.03, Washington County, Oregon","5117","428","1354","233","1354","233","0","17","1343","229","11","16","0","17","3190","261","3153","260","7","12","2987","267","159","89","37","36","573","62","522","75","0","17","467","81","55","52","51","48"
"1400000US41067031507","Census Tract 315.07, Washington County, Oregon","5968","457","1619","251","1588","263","0","17","1588","263","0","17","31","51","3535","353","3422","360","0","17","3338","374","84","81","113","95","814","159","754","170","0","17","706","163","48","46","60","61"
"1400000US41067031509","Census Tract 315.09, Washington County, Oregon","5146","276","1582","121","1582","121","0","17","1450","121","132","86","0","17","3197","226","3143","216","0","17","3006","240","137","88","54","52","367","78","311","70","14","22","297","70","0","17","56","45"
"1400000US41067032902","Census Tract 329.02, Washington County, Oregon","7354","330","1957","214","1957","214","0","17","1957","214","0","17","0","17","4522","309","4522","309","14","21","4282","359","226","206","0","17","875","213","794","224","0","17","719","212","75","59","81","83"
"1400000US41067031704","Census Tract 317.04, Washington County, Oregon","8969","390","2217","201","2217","201","0","17","2170","224","47","92","0","17","5519","376","5481","378","48","86","5327","413","106","204","38","60","1233","256","1217","257","16","27","1147","256","54","61","16","26"
"1400000US41067033000","Census Tract 330, Washington County, Oregon","5939","391","1135","203","1135","203","0","17","1074","193","61","60","0","17","3651","281","3473","290","17","27","2898","337","558","307","178","97","1153","127","1031","149","12","19","844","159","175","109","122","65"
"1400000US41067033600","Census Tract 336, Washington County, Oregon","2335","195","402","111","402","111","0","12","289","44","113","107","0","12","1521","127","1499","127","62","65","1178","160","259","158","22","18","412","61","307","69","0","12","262","66","45","31","105","47"
"1400000US41051005600","Census Tract 56, Multnomah County, Oregon","4920","484","93","62","93","62","0","17","72","52","21","33","0","17","4217","485","4171","486","172","225","2703","505","1296","549","46","51","610","118","451","102","0","17","406","105","45","41","159","70"
"1400000US41051006801","Census Tract 68.01, Multnomah County, Oregon","2471","128","521","83","521","83","0","12","521","83","0","12","0","12","1470","95","1430","109","6","9","1373","110","51","47","40","33","480","56","435","50","0","12","435","50","0","12","45","40"
"1400000US41051009501","Census Tract 95.01, Multnomah County, Oregon","4652","340","974","141","920","156","0","12","815","174","105","121","54","85","2737","293","2479","293","0","12","2342","328","137","128","258","175","941","162","813","158","18","31","780","158","15","17","128","54"
"1400000US41051009400","Census Tract 94, Multnomah County, Oregon","6588","318","983","150","983","150","0","17","873","127","110","122","0","17","3734","247","3679","256","0","17","3464","293","215","129","55","61","1871","175","1551","194","27","45","1324","193","200","99","320","141"
"1400000US41061970300","Census Tract 9703, Union County, Oregon","2365","155","605","95","575","102","0","12","533","96","42","30","30","44","1166","111","1128","118","2","3","1050","118","76","42","38","30","594","75","487","75","0","12","425","74","62","38","107","36"
"1400000US41061970700","Census Tract 9707, Union County, Oregon","3069","278","690","225","690","225","0","12","627","245","63","68","0","12","1976","264","1847","260","0","12","1497","266","350","172","129","104","403","79","248","84","0","12","248","84","0","12","155","68"
"1400000US41061970800","Census Tract 9708, Union County, Oregon","3717","303","948","140","938","145","0","12","848","161","90","116","10","15","2005","195","1904","205","46","40","1747","211","111","90","101","57","764","84","603","98","11","16","569","99","23","21","161","64"
"1400000US41061970600","Census Tract 9706, Union County, Oregon","3728","305","762","97","759","97","0","12","712","92","47","64","3","7","2277","230","2254","236","7","12","2110","228","137","96","23","32","689","103","552","107","19","31","502","98","31","48","137","79"
"1400000US41061970200","Census Tract 9702, Union County, Oregon","3198","260","694","181","649","180","0","12","553","178","96","92","45","53","1864","175","1776","188","0","12","1645","186","131","77","88","49","640","109","435","86","0","12","373","74","62","37","205","86"
"1400000US41061970500","Census Tract 9705, Union County, Oregon","3298","252","707","147","694","144","0","12","655","157","39","40","13","21","2094","192","1993","206","37","57","1723","253","233","156","101","73","497","105","484","106","0","12","467","103","17","26","13","15"
"1400000US41061970100","Census Tract 9701, Union County, Oregon","3087","245","652","133","652","133","0","12","632","143","20","25","0","12","1602","165","1521","170","29","27","1419","180","73","33","81","47","833","105","577","80","29","19","491","75","57","40","256","81"
"1400000US41061970400","Census Tract 9704, Union County, Oregon","2796","189","646","96","646","96","0","12","607","94","39","37","0","12","1658","134","1528","140","7","14","1408","139","113","92","130","97","492","67","448","68","9","15","424","69","15","17","44","40"
"1400000US41067031005","Census Tract 310.05, Washington County, Oregon","5770","595","1473","258","1473","258","0","17","1408","264","65","80","0","17","3791","474","3772","473","0","17","3600","501","172","131","19","29","506","85","479","88","15","24","435","93","29","35","27","31"
"1400000US41067031402","Census Tract 314.02, Washington County, Oregon","2964","313","520","158","520","158","0","12","520","158","0","12","0","12","2229","261","2208","260","0","12","2153","260","55","46","21","22","215","122","215","122","0","12","204","122","11","16","0","12"
"1400000US41067031404","Census Tract 314.04, Washington County, Oregon","5624","342","1213","236","1213","236","0","17","1197","240","16","28","0","17","3775","265","3729","266","0","17","3519","267","210","212","46","46","636","104","584","100","12","19","572","98","0","17","52","38"
"1400000US41067032200","Census Tract 322, Washington County, Oregon","7885","488","2235","271","2235","271","0","17","2221","271","14","23","0","17","4601","334","4512","349","0","17","4444","357","68","78","89","94","1049","164","963","170","13","22","937","174","13","20","86","51"
"1400000US41067031508","Census Tract 315.08, Washington County, Oregon","9074","490","2638","204","2638","204","0","17","2638","204","0","17","0","17","5396","359","5338","363","0","17","5338","363","0","17","58","63","1040","200","1010","203","0","17","957","197","53","68","30","36"
"1400000US41067031511","Census Tract 315.11, Washington County, Oregon","3172","282","743","129","743","129","0","12","743","129","0","12","0","12","2031","213","1966","207","0","12","1714","222","252","270","65","96","398","44","380","45","0","12","380","45","0","12","18","21"
"1400000US41067031806","Census Tract 318.06, Washington County, Oregon","5922","337","1410","203","1287","96","0","17","1287","96","0","17","123","180","3796","241","3655","307","0","17","3600","315","55","69","141","188","716","103","585","136","19","31","555","132","11","17","131","99"
"1400000US41067033200","Census Tract 332, Washington County, Oregon","6086","541","1625","348","1625","348","126","194","1177","175","322","336","0","17","3598","480","3482","486","36","55","2856","547","590","326","116","105","863","226","625","182","0","17","513","173","112","85","238","145"
"1400000US41067031300","Census Tract 313, Washington County, Oregon","7472","563","1481","352","1346","362","0","17","1132","374","214","167","135","216","5301","391","4899","359","0","17","4425","412","474","235","402","320","690","105","632","138","0","17","574","114","58","57","58","74"
"1400000US41067032001","Census Tract 320.01, Washington County, Oregon","5058","362","912","200","912","200","0","17","875","197","37","63","0","17","3111","283","3085","282","0","17","2968","275","117","102","26","41","1035","152","860","152","0","17","860","152","0","17","175","124"
"1400000US41067031904","Census Tract 319.04, Washington County, Oregon","2949","231","622","120","622","120","0","12","571","118","51","81","0","12","1766","162","1766","162","0","12","1728","165","38","35","0","12","561","64","548","60","0","12","548","60","0","12","13","19"
"1400000US41067030900","Census Tract 309, Washington County, Oregon","5244","589","1257","288","1240","290","0","17","1155","265","85","127","17","26","3636","422","3504","427","31","34","3050","385","423","376","132","72","351","127","255","91","41","64","191","77","23","28","96","74"
"1400000US41067031512","Census Tract 315.12, Washington County, Oregon","8077","442","2444","274","2444","274","0","17","2278","341","166","181","0","17","4765","290","4765","290","0","17","4553","337","212","182","0","17","868","136","738","151","0","17","668","150","70","61","130","69"
"1400000US41049970200","Census Tract 9702, Morrow County, Oregon","2791","276","600","148","597","149","0","12","566","146","31","33","3","6","1633","165","1574","164","0","12","1509","165","65","52","59","35","558","96","463","84","0","12","345","71","118","46","95","43"
"1400000US41049970100","Census Tract 9701, Morrow County, Oregon","8373","279","2545","154","2398","180","14","22","1980","202","404","178","147","116","4737","190","4437","243","38","37","3693","236","706","176","300","140","1091","100","777","132","45","47","693","151","39","29","314","143"
"1400000US41007951200","Census Tract 9512, Clatsop County, Oregon","3110","195","685","113","677","114","0","12","658","112","19","22","8","14","1723","133","1651","141","13","15","1429","128","209","102","72","42","702","78","612","82","3","5","559","86","50","32","90","55"
"1400000US41007951300","Census Tract 9513, Clatsop County, Oregon","2388","217","318","102","318","102","0","12","318","102","0","12","0","12","1338","202","1263","198","0","12","1234","195","29","31","75","43","732","134","647","131","14","21","601","126","32","23","85","52"
"1400000US41007950500","Census Tract 9505, Clatsop County, Oregon","4634","234","1079","143","1067","148","6","9","1061","148","0","12","12","19","2805","202","2711","203","13","20","2608","209","90","68","94","60","750","145","689","150","0","12","592","143","97","61","61","47"
"1400000US41007950200","Census Tract 9502, Clatsop County, Oregon","3390","244","508","135","508","135","0","12","473","128","35","42","0","12","2054","188","2013","189","0","12","1904","208","109","81","41","31","828","122","623","125","0","12","562","120","61","48","205","83"
"1400000US41007950300","Census Tract 9503, Clatsop County, Oregon","2761","219","511","90","511","90","0","12","489","83","22","32","0","12","1680","210","1540","202","16","25","1451","213","73","77","140","87","570","89","405","90","9","15","335","88","61","47","165","73"
"1400000US41007950600","Census Tract 9506, Clatsop County, Oregon","3317","359","788","161","733","167","0","12","661","156","72","81","55","53","1970","264","1679","243","0","12","1522","257","157","109","291","212","559","120","440","123","21","32","378","117","41","45","119","58"
"1400000US41007950900","Census Tract 9509, Clatsop County, Oregon","4384","300","591","185","591","185","0","12","576","187","15","23","0","12","2867","308","2338","285","0","12","2185","274","153","109","529","289","926","176","779","181","0","12","747","180","32","39","147","90"
"1400000US41007950100","Census Tract 9501, Clatsop County, Oregon","3357","210","758","179","758","179","0","12","758","179","0","12","0","12","2005","171","2005","171","0","12","1931","172","74","38","0","12","594","139","523","128","0","12","449","120","74","51","71","42"
"1400000US41007950700","Census Tract 9507, Clatsop County, Oregon","2048","205","397","86","379","85","0","12","370","82","9","14","18","22","1050","139","1018","142","0","12","949","124","69","66","32","25","601","98","518","91","0","12","467","87","51","45","83","36"
"1400000US41007950400","Census Tract 9504, Clatsop County, Oregon","3838","327","865","194","847","196","0","12","825","194","22","34","18","28","2317","216","2211","217","0","12","2055","244","156","131","106","63","656","117","559","108","0","12","536","107","23","26","97","63"
"1400000US41007951100","Census Tract 9511, Clatsop County, Oregon","4533","424","959","165","927","178","0","12","806","206","121","103","32","48","2578","331","2488","344","0","12","2255","353","233","105","90","101","996","151","730","168","0","12","689","164","41","62","266","118"
"1400000US41011000200","Census Tract 2, Coos County, Oregon","2707","355","414","113","360","75","0","12","338","77","22","37","54","72","1517","304","1445","301","0","12","1186","317","259","136","72","53","776","148","667","155","11","17","571","170","85","69","109","55"
"1400000US41011000100","Census Tract 1, Coos County, Oregon","5155","504","768","289","768","289","64","87","704","303","0","17","0","17","2829","313","2709","327","91","105","2396","320","222","193","120","82","1558","214","1290","210","20","31","1108","188","162","97","268","118"
"1400000US41011000700","Census Tract 7, Coos County, Oregon","7416","647","1604","320","1604","320","0","17","1132","283","472","266","0","17","4655","531","4370","549","0","17","3977","579","393","181","285","134","1157","234","938","221","0","17","894","219","44","43","219","89"
"1400000US41011001000","Census Tract 10, Coos County, Oregon","7354","789","1221","328","1221","328","0","17","1029","317","192","220","0","17","3679","616","3503","612","27","42","3170","624","306","167","176","122","2454","409","1761","400","21","33","1369","339","371","216","693","266"
"1400000US41011001100","Census Tract 11, Coos County, Oregon","5713","478","903","195","868","193","0","17","819","187","49","39","35","42","3225","307","2994","312","0","17","2462","308","532","222","231","118","1585","176","1222","174","35","39","1013","160","174","89","363","124"
"1400000US41011000600","Census Tract 6, Coos County, Oregon","2598","294","597","160","593","161","0","12","573","153","20","32","4","6","1293","178","1256","181","0","12","1143","214","113","94","37","36","708","156","591","149","0","12","466","140","125","96","117","53"
"1400000US41011000800","Census Tract 8, Coos County, Oregon","3370","393","763","220","763","220","0","12","763","220","0","12","0","12","1816","264","1670","278","0","12","1538","273","132","108","146","107","791","181","581","176","0","12","573","175","8","13","210","81"
"1400000US41011000300","Census Tract 3, Coos County, Oregon","3076","221","676","140","601","134","0","12","590","134","11","20","75","109","1784","163","1707","177","9","14","1633","183","65","57","77","57","616","70","445","68","23","27","379","71","43","40","171","77"
"1400000US41011000400","Census Tract 4, Coos County, Oregon","6424","239","1637","171","1608","178","0","17","1598","176","10","20","29","44","3498","223","3387","233","0","17","3300","243","87","54","111","87","1289","123","1039","172","0","17","981","181","58","57","250","127"
"1400000US41011000502","Census Tract 5.02, Coos County, Oregon","2806","284","347","92","264","124","0","12","243","128","21","32","83","90","1565","221","1385","243","0","12","1246","250","139","91","180","121","894","158","748","159","0","12","623","166","125","82","146","72"
